"Name","Character","IsDefaultSkin","EnabledByCalendar","TID","Icon","Geometry","Texture","NormalMap","MaterialMap","EmissionMap","SWF","SWFTextureExportName","Animation","AltAnimation","CameraDistance","ViewportWidth","ViewportHeight","CelebrateSfx","CelebrateSfxVolume","DeployEffect","AttackEffect","AttackEffect2","AttackEffectAlt","AttackEffect2Alt","HitEffect","DieEffect","AbilityTriggerEffect","AbilityEffect","AbilityActivationEffect","AbilityHitEffect","SkinChangeEffect","ParticleEffect3D","AbilityEffect3D","GunBone","ShadowBone","ProjectileVis","RageProjectileVis","AbilityProjectileVis","SpawnedTroopAnimation","Environment","MakeCreator","ShadowScale","Tier","ThemeIcon","ThemeTID","ThemeYear","FeatureCustomModel","FeatureCustomTextures","FeatureCustomAnimations","FeatureCustomEffects","FeatureCustomSounds","FeatureCustomVoiceovers","FeatureCustomUnits","FeatureExtraAnimations","FeatureExtraEffects","FeatureExtraSounds","ShadowSWF","ShadowExportName","ShadowAlpha","OutlineSize"
"ChampionWarden","Grand Warden","false","false","TID_CHAMP_WARDEN","image/skin_icons/gw_champion_dl_opt.ktx","sc3d/grandwarden_champ_geo_dl_opt.glb","sc3d/grandwarden_champ_a_dl_opt.ktx","sc3d/grandwarden_champ_n_dl_opt.ktx","sc3d/grandwarden_champ_m_dl_opt.ktx","sc3d/grandwarden_champ_e_dl_opt.ktx",,,"GrandWardenChampSkin","GrandWardenFlyChampSkin",10000,225,225,,,"GrandwardenChamp Spawn Effect Offset","Champion Warden Attack",,"Champion Warden Attack Air",,"Shadow Warden Hit","Shadow Warden Die","Shadow Warden Shield",,,,,,,"bulb_s","hips_s",,,,,"Default",,100,"LEGENDARY","image/theme_icons/champion_icon_dl_opt.ktx","TID_SKIN_THEME_WORLDS",2022,"true","true","true","true","true","false","false","false","false","false",,,,0
"TH15Warden","Grand Warden","false","false","TID_TH15_WARDEN","image/skin_icons/gw_magic_dl_opt.ktx","sc3d/grandwarden_th15_geo_dl_opt.glb","sc3d/grandwarden_th15_a_dl_opt.ktx","sc3d/grandwarden_th15_n_dl_opt.ktx","sc3d/grandwarden_th15_m_dl_opt.ktx","sc3d/grandwarden_th15_e_dl_opt.ktx",,,"GrandWardenTH15Skin","GrandWardenFlyTH15Skin",10000,225,225,,,"GrandWardenTH15Skin_Deploy_SFX","GrandWardenTH15Skin_AtkMute",,"GrandWardenTH15Skin_AtkMute_air",,"Magic Warden Hit","GrandWardenTH15Skin_Die_SFX","Magic Warden Ability Effect",,,,,,,"R_weapon_01_s","hips_s",,,,,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"PainterWarden","Grand Warden","false","false","TID_PAINTER_WARDEN","image/skin_icons/gw_colorfest_dl_opt.ktx","sc3d/grandwarden_painter_geo_dl_opt.glb","sc3d/grandwarden_painter_a_dl_opt.ktx","sc3d/grandwarden_painter_n_dl_opt.ktx","sc3d/grandwarden_painter_m_dl_opt.ktx",,,,"GrandWardenPainterSkin","GrandWardenFlyPainterSkin",10000,225,225,,,"Painter Warden Spawn Effect","Painter Warden Attack",,"Painter Warden Attack Air",,"Shadow Warden Hit","Shadow Warden Die","Shadow Warden Shield",,,,,,,"R_weapon_01_s","hips_s",,,,,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"DarkAgesWarden","Grand Warden","false","false","TID_DARKAGES_WARDEN","image/skin_icons/gw_darkages_dl_opt.ktx","sc3d/grandwarden_darkages_geo_dl_opt.glb","sc3d/grandwarden_darkages_a_dl_opt.ktx","sc3d/grandwarden_darkages_n_dl_opt.ktx","sc3d/grandwarden_darkages_m_dl_opt.ktx",,,,"GrandWardenDarkAgesSkin","GrandWardenFlyDarkAgesSkin",10000,225,225,,,"GrandWardenDarkAges_Deploy","GrandWardenDarkAges_Attack",,"GrandWardenDarkAges_Attack_Air",,"Shadow Warden Hit","Grand Warden Die",,,,,,,,"fx_mace_s","hips_s",,,,,"Default",,100,"GOLD",,,0,"true","true","true","false","true","false","false","false","false","false",,,,0
"GhostWarden","Grand Warden","false","false","TID_GHOST_WARDEN","image/skin_icons/gw_ghost_dl_opt.ktx","sc3d/grandwarden_ghost_geo_dl_opt.glb","sc3d/grandwarden_ghost_a_dl_opt.ktx","sc3d/grandwarden_ghost_n_dl_opt.ktx","sc3d/grandwarden_ghost_m_dl_opt.ktx","sc3d/grandwarden_ghost_e_dl_opt.ktx",,,"GrandWardenGhostSkin","GrandWardenFlyGhostSkin",10000,225,225,,,"GrandWarden_Ghost_Deploy_SFX","GrandWarden Ghost Attack",,,,"GrandWarden Ghost Hit","Grand Warden Die",,,,,,,,"staff_s","hips_s",,,,,"Default",,100,"LEGENDARY",,,0,"true","true","true","false","true","false","false","false","false","false",,,,0
"GoblinWarden","Grand Warden","false","false","TID_GOBLIN_WARDEN","image/skin_icons/gw_goblin_dl_opt.ktx","sc3d/grandwarden_goblin_geo_dl_opt.glb","sc3d/grandwarden_goblin_a_dl_opt.ktx","sc3d/grandwarden_goblin_n_dl_opt.ktx","sc3d/grandwarden_goblin_m_dl_opt.ktx",,,,"GrandWardenGoblinSkin","GrandWardenFlyGoblinSkin",10000,225,225,,,"GrandWarden_Goblin_Deploy_SFX","GrandWarden Goblin Attack",,"GrandWarden Goblin Attack Air",,"Grand Warden Goblin Hit","Grand Warden Die",,,,,,,,"Staff_s","hips_s",,,,,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"LeagueWarden","Grand Warden","false","false","TID_LEAGUE_WARDEN","image/skin_icons/gw_league_dl_opt.ktx","sc3d/grandwarden_league_geo_dl_opt.glb","sc3d/grandwarden_league_a_dl_opt.ktx","sc3d/grandwarden_league_n_dl_opt.ktx","sc3d/grandwarden_league_m_dl_opt.ktx","sc3d/grandwarden_league_e_dl_opt.ktx",,,"GrandWardenLeagueSkin","GrandWardenFlyLeagueSkin",10000,225,225,,,"GrandWarden League 2023 Deploy","GrandWarden League 2023 Attack",,"GrandWarden League 2023 Attack Air",,"GrandWarden League 2023 Hit","Grand Warden Die",,,,,,"grandwarden_league_staff_glow",,"fx_staff_jewel_s","hips_s",,,,,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","true","false",,,,0
"PetLassiDefault","Barky","true","false",,"image/skin_icons/bk_original.ktx","sc3d/lassi_default_geo.glb","sc3d/lassi_01_a.ktx","sc3d/lassi_01_n.ktx","sc3d/lassi_01_m.ktx","sc3d/lassi_01_e.ktx",,,"PetLassiDefault",,10000,225,225,,,,,,,,,,,,,,,,,,"hips_s",,,,,"Default",,105,"DEFAULT",,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"PetYakDefault","Bulldozer","true","false",,"image/skin_icons/bk_original.ktx","sc3d/yak_default_geo.glb","sc3d/yak_default_a.ktx","sc3d/yak_default_n.ktx","sc3d/yak_default_m.ktx",,,,"PetYakDefault",,10000,225,225,,,,,,,,,,,,,,,,,,"hips_s",,,,,"Default",,130,"DEFAULT",,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"PetEowlDefault","Electrowl","true","false",,"image/skin_icons/bk_original.ktx","sc3d/electro_owl_default_geo.glb","sc3d/electro_owl_default_a.ktx","sc3d/electro_owl_default_n.ktx","sc3d/electro_owl_default_m.ktx","sc3d/electro_owl_default_e.ktx",,,"PetEowlDefault",,10000,225,225,,,,,,,,,,,,,,,,,,"hips_s",,,,,"Default",,82,"DEFAULT",,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"PetUnicornDefault","Unipony","true","false",,"image/skin_icons/bk_original.ktx","sc3d/unicorn_default_geo.glb","sc3d/unicorn_default_a.ktx","sc3d/unicorn_default_n.ktx","sc3d/unicorn_default_m.ktx","sc3d/unicorn_default_e.ktx",,,"PetUnicornDefault",,10000,225,225,,,,,,,,,,,,,,,,,,"hips_s",,,,,"Default",,95,"DEFAULT",,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"CapitalFlyingFortressDefault","Flying Fortress","true","false",,"image/skin_icons/bk_original.ktx","sc3d/flyingfortress_geo.glb","sc3d/flyingfortress_default_01_a.ktx","sc3d/flyingfortress_default_01_n.ktx","sc3d/flyingfortress_default_01_m.ktx",,,,"CapitalFlyingFortress",,9333,225,225,,,,,,,,,,,,,,,"flying_fortress_smoke",,"cannonEmitter_jnt",,,,,,"Default",,130,"DEFAULT",,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"CapitalMountainGolemDefault","Mountain Golem","true","false",,"image/skin_icons/bk_original.ktx","sc3d/megagolem_geo.glb","sc3d/megagolem_default_01_a.ktx","sc3d/megagolem_default_01_n.ktx","sc3d/megagolem_default_01_m.ktx","sc3d/megagolem_default_01_e.ktx",,,"CapitalMountainGolem",,38667,225,225,,,,,,,,,,,,,,,,,,,,,,,"Default",,250,"DEFAULT",,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"TH15King","Barbarian King","false","false","TID_TH15_KING","image/skin_icons/bk_magic_dl_opt.ktx","sc3d/barbking_th15_geo_dl_opt.glb","sc3d/barbking_th15_a_dl_opt.ktx","sc3d/barbking_th15_n_dl_opt.ktx","sc3d/barbking_th15_m_dl_opt.ktx","sc3d/barbking_th15_e_dl_opt.ktx",,,"BarbarianKingTH15Skin",,10000,225,225,,,"TH15 BK Dep",,,,,,"Barbarian King Die","King Ability Effect",,,,,,,,"hips_s",,,,"BarbarianMagic","Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","true","false","false","false",,,,0
"DarkAgesKing","Barbarian King","false","false","TID_DARKAGES_KING","image/skin_icons/bk_darkages_dl_opt.ktx","sc3d/barbking_darkages_geo_dl_opt.glb","sc3d/barbking_darkages_a_dl_opt.ktx","sc3d/barbking_darkages_n_dl_opt.ktx","sc3d/barbking_darkages_m_dl_opt.ktx",,,,"BarbarianKingDarkAgesSkin",,10000,225,225,,,"BarbKingDarkAges_Deploy_SFX",,,,,,"Barbarian King Die","King Ability Effect",,,,,,,,,,,,,"Default",,100,"GOLD",,,0,"true","true","true","false","true","false","false","false","false","false",,,,0
"PainterKing","Barbarian King","false","false","TID_PAINTER_KING","image/skin_icons/bk_colorfest_dl_opt.ktx","sc3d/barbking_painter_geo_dl_opt.glb","sc3d/barbking_painter_a_dl_opt.ktx","sc3d/barbking_painter_n_dl_opt.ktx","sc3d/barbking_painter_m_dl_opt.ktx",,,,"BarbarianKingPainterSkin",,10000,225,225,,,"Painter King Spawn Effect",,,,,,"Barbarian King Die","King Ability Effect",,,,,,,,,,,,"BarbarianPainter","Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","true","false","false","false",,,,0
"BeastKing","Barbarian King","false","false","TID_BEAST_KING","image/skin_icons/bk_beast_dl_opt.ktx","sc3d/barbking_beast_geo_dl_opt.glb","sc3d/barbking_beast_a_dl_opt.ktx","sc3d/barbking_beast_n_dl_opt.ktx","sc3d/barbking_beast_m_dl_opt.ktx",,,,"BarbarianKingBeastSkin",,10000,225,225,,,"BarbKing_Beast_Deploy_SFX",,,,,"BarbKing_Beast_Atk_Hit_SFX","Barbarian Beast King Die","BarbKing_Beast_Ability_SFX",,,,,,,,"hips_s",,,,,"Default",,100,"GOLD",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"LeagueKing","Barbarian King","false","false","TID_LEAGUE_KING","image/skin_icons/bk_league_dl_opt.ktx","sc3d/barbking_league_geo_dl_opt.glb","sc3d/barbking_league_a_dl_opt.ktx","sc3d/barbking_league_n_dl_opt.ktx","sc3d/barbking_league_m_dl_opt.ktx",,,,"BarbarianKingLeagueSkin",,10000,225,225,,,"Barbarian King Deploy","Barbarian King Attack",,,,,"Barbarian King Die","King Ability Effect",,,,,,,,"hips_s",,,,"BarbarianLeague","Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","true","false","false","false",,,,0
"GoblinKing","Barbarian King","false","false","TID_GOBLIN_KING","image/skin_icons/bk_goblin_dl_opt.ktx","sc3d/barbking_goblin_geo_dl_opt.glb","sc3d/barbking_goblin_a_dl_opt.ktx","sc3d/barbking_goblin_n_dl_opt.ktx","sc3d/barbking_goblin_m_dl_opt.ktx",,,,"BarbarianKingGoblinSkin",,10000,225,225,,,"BarbKingGoblin_Deploy_SFX",,,,,,"Barbarian King Die","King Ability Effect",,,,,,,,"hips_s",,,,,"Default",,100,"GOLD",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"ClashiversaryKing","Barbarian King","false","false","TID_CLASHIVERSARY_KING","image/skin_icons/bk_clashiversary_dl_opt.ktx","sc3d/barbking_clashiversary_geo_dl_opt.glb","sc3d/barbking_clashiversary_a_dl_opt.ktx","sc3d/barbking_clashiversary_n_dl_opt.ktx","sc3d/barbking_clashiversary_m_dl_opt.ktx",,,,"BarbarianKingClashiversarySkin",,10000,225,225,,,"BarbKing_CV23_Deploy_SFX",,,,,,"Barbarian King Die","King Ability Effect",,,,,,,,"hips_s",,,,"BarbarianAnniversary23","Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","true","false","false","false",,,,0
"GingerbreadKing","Barbarian King","false","false","TID_GINGERBREAD_KING","image/skin_icons/bk_cookie_dl_opt.ktx","sc3d/barbking_gingerbread_geo_dl_opt.glb","sc3d/barbking_gingerbread_a_dl_opt.ktx","sc3d/barbking_gingerbread_n_dl_opt.ktx","sc3d/barbking_gingerbread_m_dl_opt.ktx",,,,"BarbarianKingGingerbreadSkin",,10000,225,225,,,"BarbKing_Gingerbread_Deploy_SFX",,,,,"bk_ginger_hit","BarbKing_Gingerbread_Die_SFX","King Ability Effect",,,,,,,,"hips_s",,,,"BarbarianGingerbread","Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","true","false","false","false",,,,0
"GhostKing","Barbarian King","false","false","TID_GHOST_KING","image/skin_icons/bk_ghost_dl_opt.ktx","sc3d/barbking_ghost_geo_dl_opt.glb","sc3d/barbking_ghost_a_dl_opt.ktx","sc3d/barbking_ghost_n_dl_opt.ktx","sc3d/barbking_ghost_m_dl_opt.ktx","sc3d/barbking_ghost_e_dl_opt.ktx",,,"BarbarianKingGhostSkin",,10000,225,225,,,"BarbKing_Ghost_Deploy_SFX","Barbarian King Attack",,,,"RoyalChampion_Ghost_Hit","BarbKing_Ghost_Die_SFX","King Ability Effect",,,,,,,,"hips_s",,,,"BarbarianGhost","Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","true","false","false","false",,,,0
"ChessKing","Barbarian King","false","false","TID_CHESS_KING","image/skin_icons/bk_chess_dl_opt.ktx","sc3d/barbking_chess_geo_dl_opt.glb","sc3d/barbking_chess_a_dl_opt.ktx","sc3d/barbking_chess_n_dl_opt.ktx","sc3d/barbking_chess_m_dl_opt.ktx",,,,"BarbarianKingChessSkin",,10000,225,225,,,"Barbarian King Chess Deploy","Barbarian King Chess Attack",,,,"Archer Queen Chess hit","Barbarian King Chess Die","King Ability Effect",,,,,,,,"hips_s",,,,"BarbarianChess","Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","true","false","false","false",,,,0
"LunarQueen","Archer Queen","false","false","TID_LUNAR_QUEEN","image/skin_icons/aq_lunar_2023_dl_opt.ktx","sc3d/archerqueen_lunar_geo_dl_opt.glb","sc3d/archerqueen_lunar_a_dl_opt.ktx","sc3d/archerqueen_lunar_n_dl_opt.ktx","sc3d/archerqueen_lunar_m_dl_opt.ktx",,,,"ArcherQueenLunarSkin",,10000,225,225,,,"Lunar Queen Deploy Effect","ArcherQueen_Lunar23_Atk_SFX",,,,,"Archer Queen Die","Queen Ability Effect",,,,,,,"L_weapon_01_s","hips_s","ArcherQueenLunar_arrow","ArcherQueenLunar arrow rage","ArcherQueenLunar_arrow","ArcherCNY","Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","true","false","false","false",,,,0
"PainterQueen","Archer Queen","false","false","TID_PAINTER_QUEEN","image/skin_icons/aq_colorfest_dl_opt.ktx","sc3d/archerqueen_painter_geo_dl_opt.glb","sc3d/archerqueen_painter_a_dl_opt.ktx","sc3d/archerqueen_painter_n_dl_opt.ktx","sc3d/archerqueen_painter_m_dl_opt.ktx",,,,"ArcherQueenPainterSkin",,10000,225,225,,,"Painter Queen Spawn Effect",,,,,,"Archer Queen Die","Queen Ability Effect",,,,,,,"L_weapon_01_s","hips_s","ArcherQueenPainter_arrow","ArcherQueenPainter arrow rage","ArcherQueenPainter_arrow","ArcherPainter","Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","true","false","false","false",,,,0
"ValentinesQueen","Archer Queen","false","false","TID_VALENTINES_QUEEN","image/skin_icons/aq_valentines_dl_opt.ktx","sc3d/archerqueen_valentines_geo_dl_opt.glb","sc3d/archerqueen_valentines_a_dl_opt.ktx","sc3d/archerqueen_valentines_n_dl_opt.ktx","sc3d/archerqueen_valentines_m_dl_opt.ktx",,,,"ArcherQueenValentinesSkin",,10000,225,225,,,"Valentines Queen Deploy Effect","ArcherQueen_Valentine_Atk_SFX",,,,,"Archer Queen Die","Queen Ability Effect",,,,,,,"L_weapon_01_s","hips_s","ArcherQueenValentines_arrow","ArcherQueenValentines arrow rage","ArcherQueenValentines_arrow","ArcherValentines","Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"GoblinQueen","Archer Queen","false","false","TID_GOBLIN_QUEEN","image/skin_icons/aq_goblin_dl_opt.ktx","sc3d/archerqueen_goblin_geo_dl_opt.glb","sc3d/archerqueen_goblin_a_dl_opt.ktx","sc3d/archerqueen_goblin_n_dl_opt.ktx","sc3d/archerqueen_goblin_m_dl_opt.ktx",,,,"ArcherQueenGoblinSkin",,10000,225,225,,,"Archer Queen Deploy","GoblinArcherQueen Attack",,,,,"Archer Queen Die","Queen Ability Effect",,,,,,,"L_weapon_01_s","hips_s","ArcherQueenGoblin_arrow","ArcherQueenGoblin arrow rage","ArcherQueenGoblin_arrow",,"Default",,100,"GOLD",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"GhostQueen","Archer Queen","false","false","TID_GHOST_QUEEN","image/skin_icons/aq_ghost_dl_opt.ktx","sc3d/archerqueen_ghost_geo_dl_opt.glb","sc3d/archerqueen_ghost_a_dl_opt.ktx","sc3d/archerqueen_ghost_n_dl_opt.ktx","sc3d/archerqueen_ghost_m_dl_opt.ktx","sc3d/archerqueen_ghost_e_dl_opt.ktx",,,"ArcherQueenGhostSkin",,10000,225,225,,,"ArcherQueen_Ghost_Deploy_SFX",,,,,"ArcherQueen_Ghost_Hit","Archer Queen Die","Queen Ability Effect",,,,,,,"L_weapon_01_s","hips_s","ArcherQueenGhost_arrow","ArcherQueenGhost arrow rage","ArcherQueenGhost_arrow","ArcherGhost","Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","true","false","true","false",,,,0
"LeagueQueen","Archer Queen","false","false","TID_LEAGUE_QUEEN","image/skin_icons/aq_league_dl_opt.ktx","sc3d/archerqueen_league_geo_dl_opt.glb","sc3d/archerqueen_league_a_dl_opt.ktx","sc3d/archerqueen_league_n_dl_opt.ktx","sc3d/archerqueen_league_m_dl_opt.ktx","sc3d/archerqueen_league_e_dl_opt.ktx",,,"ArcherQueenLeagueSkin",,10000,225,225,,,"ArcherQueen_League_Deploy_SFX",,,,,,"Archer Queen Die","Queen Ability Effect",,,,,,,"L_weapon_01_s","hips_s","ArcherQueenLeague_arrow","ArcherQueenLeague arrow rage","ArcherQueenLeague_arrow","ArcherLeague","Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","true","false","true","false",,,,0
"ClashiversaryQueen","Archer Queen","false","false","TID_CLASHIVERSARY_QUEEN","image/skin_icons/aq_clashiversary_dl_opt.ktx","sc3d/archerqueen_clashiversary_geo_dl_opt.glb","sc3d/archerqueen_clashiversary_a_dl_opt.ktx","sc3d/archerqueen_clashiversary_n_dl_opt.ktx","sc3d/archerqueen_clashiversary_m_dl_opt.ktx",,,,"ArcherQueenClashiversarySkin",,10000,225,225,,,"ArcherQueen_CV23_Deploy_SFX","ArcherQueen_CV23_Attack_SFX",,,,,"Archer Queen Die","Queen Ability Effect",,,,,,,"L_weapon_01_s","hips_s","ArcherQueenClashiversary_arrow","ArcherQueenClashiversary arrow rage","ArcherQueenClashiversary_arrow","ArcherClashiversary","Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"GingerbreadQueen","Archer Queen","false","false","TID_GINGERBREAD_QUEEN","image/skin_icons/aq_cookie_dl_opt.ktx","sc3d/archerqueen_gingerbread_geo_dl_opt.glb","sc3d/archerqueen_gingerbread_a_dl_opt.ktx","sc3d/archerqueen_gingerbread_n_dl_opt.ktx","sc3d/archerqueen_gingerbread_m_dl_opt.ktx",,,,"ArcherQueenGingerbreadSkin",,10000,225,225,,,"ArcherQueen_Gingbred_Deploy_SFX","ArcherQueen_Gingbred_Atk_SFX",,,,"AQ_ginger_hit","ArcherQueen_Gingbred_Die_SFX","Queen Ability Effect",,,,,,,"L_weapon_01_s","hips_s","ArcherQueenGingerbread_arrow","ArcherQueenGingerbread arrow rage","ArcherQueenGingerbread_arrow","ArcherGingerbread","Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"ChessQueen","Archer Queen","false","false","TID_CHESS_QUEEN","image/skin_icons/aq_chess_dl_opt.ktx","sc3d/archerqueen_chess_geo_dl_opt.glb","sc3d/archerqueen_chess_a_dl_opt.ktx","sc3d/archerqueen_chess_n_dl_opt.ktx","sc3d/archerqueen_chess_m_dl_opt.ktx",,,,"ArcherQueenChessSkin",,10000,225,225,,,"Archer Queen Chess Deploy","ArcherQueen Chess Attack",,,,"Archer Queen Chess hit","Archer Queen Chess Die","Queen Ability Effect",,,,,,,"L_weapon_01_s","hips_s","ArcherQueenChess_arrow","ArcherQueenChess arrow rage","ArcherQueenChess_arrow",,"Default",,100,"GOLD",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"WinterQueen","Archer Queen","false","false","TID_WINTER_QUEEN","image/skin_icons/aq_otn_dl_opt.ktx","sc3d/archerqueen_winter_geo_dl_opt.glb","sc3d/archerqueen_winter_a_dl_opt.ktx","sc3d/archerqueen_winter_n_dl_opt.ktx","sc3d/archerqueen_winter_m_dl_opt.ktx",,,,"ArcherQueenWinterSkin",,10000,225,225,,,"ArcherQueen_OfTheNorth_Deploy_SFX","ArcherQueen Attack",,,,"Archer Queen Winter Hit","ArcherQueen_OfTheNorth_Die_SFX","Queen Ability Effect",,,,,,,"L_weapon_01_s","hips_s","ArcherQueenWinter24_arrow","ArcherQueenWinter24 arrow rage","ArcherQueenWinter24_arrow","ArcherOTN","Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","false","false",,,,0
"PetFrostyDefault","Frosty","true","false",,"image/skin_icons/bk_original.ktx","sc3d/frosty_default_geo.glb","sc3d/frosty_default_a.ktx","sc3d/frosty_default_n.ktx","sc3d/frosty_default_m.ktx",,,,"FrostyDefault",,10000,225,225,,,,,,,,,,,,,,,,,"jaw_s","hips_s",,,,,"Default",,140,"DEFAULT",,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"PetPoisonIguanaDefault","Poison Lizard","true","false",,"image/skin_icons/bk_original.ktx","sc3d/poisoniguana_default_geo.glb","sc3d/poisoniguana_default_a.ktx","sc3d/poisoniguana_default_n.ktx","sc3d/poisoniguana_default_m.ktx",,,,"PoisonIguanaDefault",,10000,225,225,,,,,,,,,,,,,,,,,,"hips_s",,,,,"Default",,100,"DEFAULT",,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"PetPhoenixDefault","Phoenix","true","false",,"image/skin_icons/bk_original.ktx","sc3d/pheonix_default_geo.glb","sc3d/pheonix_default_a.ktx","sc3d/pheonix_default_n.ktx","sc3d/pheonix_default_m.ktx",,,,"PhoenixDefault",,10000,225,225,,,,,,,,,,,,,,,,,"jaw_s","hips_s",,,,,"Default",,90,"DEFAULT",,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"PetDiggyDefault","Diggy","true","false",,"image/skin_icons/bk_original.ktx","sc3d/diggy_default_geo.glb","sc3d/diggy_default_a.ktx","sc3d/diggy_default_n.ktx","sc3d/diggy_default_m.ktx",,,,"DiggyDefault",,10000,225,225,,,,,,,,,,,,,,,,,,"hips_s",,,,,"Default",,170,"DEFAULT",,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"PetPhoenixEggDefault","PhoenixEgg","true","false",,"image/skin_icons/bk_original.ktx","sc3d/pheonix_default_geo.glb","sc3d/pheonix_default_a.ktx","sc3d/pheonix_default_n.ktx","sc3d/pheonix_default_m.ktx",,,,"PhoenixEggDefault",,10000,225,225,,,,,,,,,,,,,,,,,,,,,,,"Default",,40,"DEFAULT",,,0,"false","false","false","false","false","false","false","false","false","false",,,,0
"LeagueChampion","Warrior Princess","false","false","TID_SKIN_LEAGUE_CHAMPION","image/skin_icons/rc_league_dl_opt.ktx","sc3d/royalchampion_league_geo_dl_opt.glb","sc3d/royalchampion_league_a_dl_opt.ktx","sc3d/royalchampion_league_n_dl_opt.ktx","sc3d/royalchampion_league_m_dl_opt.ktx",,,,"WarriorPrincessLeagueSkin",,10000,225,225,,,"Royal Champion Deploy","Warrior Princess League Attack",,,,,"Royal Champion Die","Champion Ability Effect",,,,,,,"L_weapon_01_s","hips_s",,,,,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","true","false",,,,0
"GoblinChampion","Warrior Princess","false","false","TID_GOBLIN_CHAMPION","image/skin_icons/rc_goblin_dl_opt.ktx","sc3d/royalchampion_goblin_geo_dl_opt.glb","sc3d/royalchampion_goblin_a_dl_opt.ktx","sc3d/royalchampion_goblin_n_dl_opt.ktx","sc3d/royalchampion_goblin_m_dl_opt.ktx",,,,"WarriorPrincessGoblinSkin",,10000,225,225,,,"Goblin Champion Deploy","GoblinWarrior Princess Attack",,,,,"Royal Champion Die","Goblin Champion Ability Effect",,,,,,,"L_weapon_01_s","hips_s","RoyalChampionGoblin spear",,"RoyalChampionGoblin shield",,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","true","false",,,,0
"ClashiversaryChampion","Warrior Princess","false","false","TID_CLASHIVERSARY_CHAMPION","image/skin_icons/rc_clashiversary_dl_opt.ktx","sc3d/royalchampion_clashiversary_geo_dl_opt.glb","sc3d/royalchampion_clashiversary_a_dl_opt.ktx","sc3d/royalchampion_clashiversary_n_dl_opt.ktx","sc3d/royalchampion_clashiversary_m_dl_opt.ktx","sc3d/royalchampion_clashiversary_e_dl_opt.ktx",,,"WarriorPrincessClashiversarySkin",,10000,225,225,,,"RoyalChampion_CV23_Deploy_SFX","Warrior Princess Attack",,,,,"Royal Champion Die","Champion Ability Effect",,,,,,,"L_weapon_01_s","hips_s","RoyalChampionClashiversary spear",,"RoyalChampionClashiversary shield",,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","true","false",,,,0
"GingerbreadChampion","Warrior Princess","false","false","TID_GINGERBREAD_CHAMPION","image/skin_icons/rc_cookie_dl_opt.ktx","sc3d/royalchampion_gingerbread_geo_dl_opt.glb","sc3d/royalchampion_gingerbread_a_dl_opt.ktx","sc3d/royalchampion_gingerbread_n_dl_opt.ktx","sc3d/royalchampion_gingerbread_m_dl_opt.ktx",,,,"WarriorPrincessGingerbreadSkin",,10000,225,225,,,"RoyalChampion_Gingerbread_Deploy_SFX","Warrior Princess Attack",,,,"rc_ginger_hit","RoyalChampion_Gingerbread_Die_SFX","Champion Ability Effect",,,,,,,"L_weapon_01_s","hips_s","RoyalChampionGingerbread spear",,"RoyalChampionGingerbread shield",,"Default",,100,"LEGENDARY",,,0,"true","true","true","true","true","false","false","false","true","false",,,,0
